feature,rfe_inclusion_prob,lasso_inclusion_prob
U47931_at,0.1111111111111111,0.0
U50136_rna1_at,0.0,0.3333333333333333
U61836_at,0.0,0.1111111111111111
U68063_at,0.1111111111111111,0.0
U70063_at,0.2222222222222222,0.1111111111111111
U73960_at,0.0,0.1111111111111111
U77604_at,0.3333333333333333,0.0
U80457_at,0.1111111111111111,0.0
U82759_at,0.1111111111111111,0.0
U88047_at,0.1111111111111111,0.0
U90313_at,0.2222222222222222,0.0
U97502_rna1_at,0.1111111111111111,0.0
X04085_rna1_at,0.2222222222222222,0.1111111111111111
X13839_at,0.2222222222222222,0.0
X13973_at,0.1111111111111111,0.0
X17042_at,0.1111111111111111,0.5555555555555556
X51521_at,0.1111111111111111,0.1111111111111111
X52730_rna1_at,0.1111111111111111,0.0
X55668_at,0.1111111111111111,0.0
X55715_at,0.2222222222222222,0.0
X59417_at,0.0,0.1111111111111111
X63469_at,0.2222222222222222,0.3333333333333333
X64364_at,0.2222222222222222,0.1111111111111111
X70040_at,0.1111111111111111,0.0
X70297_at,0.1111111111111111,0.3333333333333333
X71973_at,0.2222222222222222,0.0
X80230_at,0.1111111111111111,0.0
X80907_at,0.1111111111111111,0.0
X85372_at,0.1111111111111111,0.0
X85545_at,0.2222222222222222,0.0
X87904_at,0.1111111111111111,0.0
X95735_at,0.1111111111111111,0.8888888888888888
X98833_rna1_at,0.1111111111111111,0.0
Y00281_at,0.1111111111111111,0.0
Y00764_at,0.1111111111111111,0.0
Y07604_at,0.5555555555555556,0.4444444444444444
Y07755_at,0.2222222222222222,0.0
Y08612_at,0.0,0.4444444444444444
Y10207_at,0.2222222222222222,0.0
Y12670_at,0.1111111111111111,0.0
Z24727_at,0.0,0.1111111111111111
Z29067_at,0.0,0.2222222222222222
J02783_at,0.2222222222222222,0.0
M91463_rna1_at,0.1111111111111111,0.0
U16307_at,0.1111111111111111,0.0
X55990_rna1_at,0.1111111111111111,0.0
X89430_at,0.1111111111111111,0.0
X06182_s_at,0.1111111111111111,0.0
U05572_s_at,0.1111111111111111,0.0
HG998-HT998_s_at,0.1111111111111111,0.1111111111111111
Y00339_s_at,0.1111111111111111,0.0
M21119_s_at,0.1111111111111111,0.1111111111111111
L09209_s_at,0.1111111111111111,0.3333333333333333
U37055_rna1_s_at,0.4444444444444444,0.1111111111111111
V00565_s_at,0.1111111111111111,0.0
X07438_s_at,0.1111111111111111,0.2222222222222222
M12959_s_at,0.1111111111111111,0.0
M13690_s_at,0.4444444444444444,0.3333333333333333
M14328_s_at,0.1111111111111111,0.0
M26708_s_at,0.4444444444444444,0.1111111111111111
M19508_xpt3_s_at,0.2222222222222222,0.1111111111111111
M84371_rna1_s_at,0.1111111111111111,0.0
M31211_s_at,0.1111111111111111,0.1111111111111111
M65214_s_at,0.2222222222222222,0.2222222222222222
M63838_s_at,0.0,0.1111111111111111
M83652_s_at,0.0,0.3333333333333333
U22970_rna1_s_at,0.1111111111111111,0.0
X85116_rna1_s_at,0.6666666666666666,0.8888888888888888
U90552_at,0.0,0.1111111111111111
U90546_r_at,0.1111111111111111,0.0
M13485_at,0.0,0.1111111111111111
X07730_at,0.0,0.1111111111111111
